time,loc,latitude,longitude,depth,mag,id,place
2018-12-03T22:27:40.991Z,"61.3934,-150.1095",61.3934,-150.1095,23,2.8,ak20440920,"13km SSW of Big Lake, Alaska"
2018-12-04T02:33:29.294Z,"61.3658,-150.0167",61.3658,-150.0167,41.6,3,ak20441254,"11km SSW of Big Lake, Alaska"
2018-12-04T03:57:48.910Z,"61.4732,-149.9891",61.4732,-149.9891,45.5,2.5,ak20441366,"5km SSW of Big Lake, Alaska"
2018-12-04T04:22:33.964Z,"61.3667,-150.0713",61.3667,-150.0713,37.9,2.7,ak20441426,"18km NW of Anchorage, Alaska"
2018-12-04T05:11:14.363Z,"61.3565,-150.0534",61.3565,-150.0534,36.5,2.7,ak20441478,"17km NNW of Anchorage, Alaska"
2018-12-04T08:29:13.126Z,"61.4895,-149.8971",61.4895,-149.8971,40.6,3.8,ak20441756,"5km SSE of Big Lake, Alaska"
2018-12-04T09:27:34.027Z,"61.3631,-150.0616",61.3631,-150.0616,40,3.2,ak20441843,"17km SSW of Big Lake, Alaska"
2018-12-04T11:00:46.695Z,"61.3948,-150.0247",61.3948,-150.0247,37.1,2.5,ak20441992,"14km SSW of Big Lake, Alaska"
2018-12-04T12:08:40.958Z,"61.4601,-149.9691",61.4601,-149.9691,39.9,2.9,ak20442068,"6km S of Big Lake, Alaska"
2018-12-04T12:20:24.894Z,"61.4526,-149.9569",61.4526,-149.9569,41.7,3,ak20442083,"7km S of Big Lake, Alaska"
2018-12-04T12:32:24.014Z,"61.3697,-150.053",61.3697,-150.053,34.9,2.5,ak20442098,"17km SSW of Big Lake, Alaska"
2018-12-04T12:33:40.688Z,"61.2674,-149.9597",61.2674,-149.9597,40.5,3.1,ak20442102,"6km NNW of Anchorage, Alaska"
2018-12-04T14:06:01.607Z,"61.3605,-150.0706",61.3605,-150.0706,31,2.7,ak20442189,"19km NNW of Anchorage, Alaska"
2018-12-04T14:29:00.296Z,"61.3978,-149.9725",61.3978,-149.9725,30,2.7,ak20442213,"12km SSW of Big Lake, Alaska"
2018-12-04T14:32:42.330Z,"61.4297,-150.0264",61.4297,-150.0264,35.2,2.6,ak20442219,"13km SW of Big Lake, Alaska"
2018-12-04T14:40:43.164Z,"61.4785,-149.9257",61.4785,-149.9257,44.8,3.5,ak20442226,"4km SSE of Big Lake, Alaska"
2018-12-04T16:02:29.695Z,"61.3941,-150.0763",61.3941,-150.0763,38.3,4.6,ak20442375,"17km SSW of Big Lake, Alaska"
2018-12-04T16:04:42.921Z,"61.4113,-150.0793",61.4113,-150.0793,35.1,2.8,ak20529521,"13km SSW of Big Lake, Alaska"
2018-12-04T16:06:42.778Z,"61.3884,-150.057",61.3884,-150.057,34.7,2.8,ak20442388,"15km SSW of Big Lake, Alaska"
2018-12-04T16:29:16.847Z,"61.4319,-149.8914",61.4319,-149.8914,37.8,2.5,ak20442434,"10km SSE of Big Lake, Alaska"
2018-12-04T16:44:39.484Z,"61.3018,-150.0048",61.3018,-150.0048,36.4,2.8,ak20442455,"10km NNW of Anchorage, Alaska"
2018-12-04T17:15:45.701Z,"61.4148,-149.9581",61.4148,-149.9581,29.1,3.1,ak20442519,"11km S of Big Lake, Alaska"
2018-12-04T17:37:18.382Z,"61.4772,-149.9764",61.4772,-149.9764,36.3,3.5,ak20442553,"8km SSW of Big Lake, Alaska"
2018-12-04T19:33:24.375Z,"61.3964,-150.0534",61.3964,-150.0534,39.6,2.7,ak20442835,"18km SW of Big Lake, Alaska"
2018-12-04T19:59:37.942Z,"61.4784,-149.9387",61.4784,-149.9387,39.9,3,ak20442878,"7km SW of Big Lake, Alaska"
2018-12-04T21:25:03.956Z,"61.5173,-149.9331",61.5173,-149.9331,36.8,2.5,ak20442975,"1km ESE of Big Lake, Alaska"
2018-12-04T22:09:00.979Z,"61.4819,-149.9485",61.4819,-149.9485,39.2,2.7,ak20442996,"9km SW of Big Lake, Alaska"
2018-12-04T22:48:48.343Z,"61.4001,-150.0535",61.4001,-150.0535,38.3,3,ak20443030,"15km SSW of Big Lake, Alaska"
2018-12-04T22:49:02.174Z,"61.4782,-150.024",61.4782,-150.024,37.4,3.1,ak20443040,"8km SW of Big Lake, Alaska"
2018-12-04T23:10:21.580Z,"61.4783,-149.8939",61.4783,-149.8939,31.7,2.8,ak20443059,"5km SE of Big Lake, Alaska"
2018-12-04T23:35:23.752Z,"61.4021,-149.9419",61.4021,-149.9419,32.6,2.8,ak20443096,"13km S of Big Lake, Alaska"
2018-12-05T00:02:53.955Z,"61.4725,-149.9983",61.4725,-149.9983,20.7,3.3,ak20443117,"3km SSE of Big Lake, Alaska"
2018-12-05T00:46:00.217Z,"61.3185,-150.0283",61.3185,-150.0283,26,3.8,ak20443156,"13km NNW of Anchorage, Alaska"
2018-12-05T01:41:19.091Z,"61.4037,-150.0716",61.4037,-150.0716,33.1,2.5,ak20443204,"14km SSW of Big Lake, Alaska"
2018-12-05T01:46:25.422Z,"61.4968,-149.9084",61.4968,-149.9084,34.3,3,ak20443335,"3km SE of Big Lake, Alaska"
2018-12-05T01:46:51.338Z,"61.508,-150.1033",61.508,-150.1033,46.4,3.4,ak20443338,"4km E of Big Lake, Alaska"
2018-12-05T01:59:29.549Z,"61.4672,-149.9665",61.4672,-149.9665,34,2.6,ak20443352,"6km S of Big Lake, Alaska"
2018-12-05T02:40:47.050Z,"61.4476,-150.0332",61.4476,-150.0332,18.6,2.6,ak20443504,"5km SSE of Big Lake, Alaska"
2018-12-05T05:01:40.479Z,"61.3773,-149.917",61.3773,-149.917,34,2.5,ak20443638,"16km S of Big Lake, Alaska"
2018-12-05T05:04:55.238Z,"61.3921,-150.0035",61.3921,-150.0035,39.9,2.7,ak20443641,"14km S of Big Lake, Alaska"
2018-12-05T05:08:58.715Z,"61.3888,-150.0819",61.3888,-150.0819,31.8,2.6,ak20443646,"16km SSW of Big Lake, Alaska"
2018-12-05T05:11:24.268Z,"61.3991,-150.0428",61.3991,-150.0428,34.1,2.5,ak20443650,"14km SSW of Big Lake, Alaska"
2018-12-05T05:25:24.970Z,"61.1296,-149.9347",61.1296,-149.9347,99.6,2.7,ak20443668,"10km S of Anchorage, Alaska"
2018-12-05T05:25:46.809Z,"61.3301,-150.0151",61.3301,-150.0151,35.4,2.7,ak20443667,"13km NNW of Anchorage, Alaska"
2018-12-05T06:08:13.395Z,"61.372,-150.0998",61.372,-150.0998,41.2,2.6,ak20443709,"18km SSW of Big Lake, Alaska"
2018-12-05T06:08:30.458Z,"61.3453,-150.0828",61.3453,-150.0828,19.2,2.7,ak20443710,"17km NW of Anchorage, Alaska"
2018-12-05T06:13:19.728Z,"61.4465,-149.9764",61.4465,-149.9764,20.7,3.2,ak20443717,"8km S of Big Lake, Alaska"
2018-12-05T06:42:59.922Z,"61.438,-150.0099",61.438,-150.0099,20,2.7,ak20443787,"9km SSW of Big Lake, Alaska"
2018-12-05T06:47:10.793Z,"61.371,-150.0835",61.371,-150.0835,19.8,2.6,ak20443791,"18km SSW of Big Lake, Alaska"
2018-12-05T07:44:40.825Z,"61.4719,-149.9977",61.4719,-149.9977,20.4,2.6,ak20443899,"5km SSW of Big Lake, Alaska"
2018-12-05T08:31:22.686Z,"61.3641,-150.0772",61.3641,-150.0772,20,2.6,ak20443967,"18km NNW of Anchorage, Alaska"
2018-12-05T09:00:28.542Z,"61.4388,-149.9161",61.4388,-149.9161,38.6,3,ak20444026,"9km SSE of Big Lake, Alaska"
2018-12-05T09:00:43.650Z,"61.4601,-149.9596",61.4601,-149.9596,31.1,3.2,ak20444025,"8km SW of Big Lake, Alaska"
2018-12-05T09:38:26.003Z,"61.4766,-150.0164",61.4766,-150.0164,33.3,2.6,ak20444092,"5km SSW of Big Lake, Alaska"
2018-12-05T09:59:06.296Z,"61.4722,-150.013",61.4722,-150.013,34.4,2.6,ak20444160,"6km SSW of Big Lake, Alaska"
2018-12-05T10:34:00.830Z,"61.3126,-150.0551",61.3126,-150.0551,27.7,3.4,ak20444224,"13km NW of Anchorage, Alaska"
2018-12-05T10:43:36.043Z,"61.3143,-150.1008",61.3143,-150.1008,20.1,2.5,ak20444242,"15km NW of Anchorage, Alaska"
2018-12-05T10:48:57.788Z,"61.4723,-149.926",61.4723,-149.926,23.6,3.3,ak20444253,"5km SSE of Big Lake, Alaska"
2018-12-05T11:08:50.790Z,"61.4702,-149.9911",61.4702,-149.9911,19.8,3,ak20444332,"6km SSW of Big Lake, Alaska"
2018-12-05T11:19:00.566Z,"61.3542,-150.1021",61.3542,-150.1021,21.3,2.8,ak20444376,"18km NW of Anchorage, Alaska"
2018-12-05T12:13:48.039Z,"61.6482,-150.3004",61.6482,-150.3004,12.5,2.6,ak20444491,"17km SW of Willow, Alaska"
2018-12-05T12:48:44.247Z,"61.3277,-150.0534",61.3277,-150.0534,38.1,4.5,ak20444588,"13km NW of Anchorage, Alaska"
2018-12-05T12:53:52.004Z,"61.2525,-149.9208",61.2525,-149.9208,29.2,2.5,ak20444608,"3km NNW of Anchorage, Alaska"
2018-12-05T13:14:58.709Z,"61.4866,-149.9828",61.4866,-149.9828,23.7,3,ak20444697,"4km SSW of Big Lake, Alaska"
2018-12-05T14:57:35.692Z,"61.3495,-150.1207",61.3495,-150.1207,20,2.7,ak20444957,"18km NW of Anchorage, Alaska"
2018-12-05T15:38:12.690Z,"61.2318,-149.9636",61.2318,-149.9636,36.2,2.9,ak20445077,"3km WNW of Anchorage, Alaska"
2018-12-05T15:54:16.386Z,"61.3818,-150.1058",61.3818,-150.1058,20,2.6,ak20445106,"17km SSW of Big Lake, Alaska"
2018-12-05T16:04:38.616Z,"61.3147,-150.0647",61.3147,-150.0647,35.2,3.2,ak20445204,"13km NW of Anchorage, Alaska"
2018-12-05T16:52:39.537Z,"61.3502,-150.0356",61.3502,-150.0356,32.2,2.5,ak20445362,"16km NNW of Anchorage, Alaska"
2018-12-05T18:10:51.328Z,"61.3807,-150.1227",61.3807,-150.1227,18.5,2.8,ak20445626,"18km SSW of Big Lake, Alaska"
2018-12-05T19:27:58.155Z,"61.4059,-150.1149",61.4059,-150.1149,23.1,2.5,ak20445906,"15km SSW of Big Lake, Alaska"
2018-12-05T22:22:43.894Z,"61.388,-149.9911",61.388,-149.9911,23,2.5,ak20446570,"14km S of Big Lake, Alaska"
2018-12-05T23:01:13.205Z,"61.4876,-150.1125",61.4876,-150.1125,204,2.6,ak20446812,"9km WSW of Big Lake, Alaska"
2018-12-05T23:01:49.329Z,"61.3667,-150.0722",61.3667,-150.0722,20.2,2.6,ak20446741,"18km NNW of Anchorage, Alaska"
2018-12-05T23:10:09.802Z,"61.3761,-150.0972",61.3761,-150.0972,29.6,2.5,ak20446807,"17km SSW of Big Lake, Alaska"
2018-12-05T23:58:51.658Z,"61.4824,-150.0078",61.4824,-150.0078,34.6,2.5,ak20446985,"5km SSW of Big Lake, Alaska"
2018-12-06T01:00:09.994Z,"61.4668,-149.9835",61.4668,-149.9835,34.6,2.7,ak20447230,"6km SSW of Big Lake, Alaska"
2018-12-06T02:19:42.263Z,"61.314,-149.9589",61.314,-149.9589,40.7,3.3,ak20447540,"12km NNW of Anchorage, Alaska"
2018-12-06T02:22:35.015Z,"61.4453,-150.0734",61.4453,-150.0734,20.1,3,ak20447549,"10km SW of Big Lake, Alaska"
2018-12-06T02:33:12.343Z,"61.5012,-150.1051",61.5012,-150.1051,32.6,2.5,ak20447654,"8km WSW of Big Lake, Alaska"
2018-12-06T02:48:55.237Z,"61.3963,-150.0189",61.3963,-150.0189,20.2,2.6,ak20447790,"14km SSW of Big Lake, Alaska"
2018-12-06T03:04:36.703Z,"61.4672,-150.0027",61.4672,-150.0027,31.2,2.7,ak20447823,"6km SSW of Big Lake, Alaska"
2018-12-06T03:48:05.670Z,"61.4344,-149.9679",61.4344,-149.9679,20,2.7,ak20448069,"9km S of Big Lake, Alaska"
2018-12-06T04:49:25.132Z,"61.4315,-150.0312",61.4315,-150.0312,20.1,2.9,ak20448378,"10km SSW of Big Lake, Alaska"
2018-12-06T04:58:35.768Z,"61.4112,-149.944",61.4112,-149.944,35.2,3.3,ak20448400,"12km S of Big Lake, Alaska"
2018-12-06T05:17:43.702Z,"61.4994,-150.0484",61.4994,-150.0484,31.7,2.5,ak20448425,"5km WSW of Big Lake, Alaska"
2018-12-06T05:28:43.426Z,"61.3734,-150.0763",61.3734,-150.0763,19.8,2.7,ak20448442,"17km SSW of Big Lake, Alaska"
2018-12-06T06:57:26.228Z,"61.3825,-150.1344",61.3825,-150.1344,19.7,2.8,ak20448990,"14km SSW of Big Lake, Alaska"
2018-12-06T07:32:54.994Z,"61.3993,-150.0647",61.3993,-150.0647,36.1,4,ak20449031,"14km SSW of Big Lake, Alaska"
2018-12-06T08:31:34.073Z,"61.482,-150.0375",61.482,-150.0375,22.7,2.7,ak20449370,"6km SW of Big Lake, Alaska"
2018-12-06T08:42:07.010Z,"61.3463,-150.0744",61.3463,-150.0744,32.9,2.5,ak20449382,"17km NNW of Anchorage, Alaska"
2018-12-06T09:10:09.641Z,"61.4025,-150.0527",61.4025,-150.0527,20,2.5,ak20449663,"14km SSW of Big Lake, Alaska"
2018-12-06T09:42:47.975Z,"61.4715,-149.9906",61.4715,-149.9906,20,2.6,ak20449701,"5km SSW of Big Lake, Alaska"
2018-12-06T10:36:15.104Z,"61.4561,-149.9968",61.4561,-149.9968,32.8,2.9,ak20450049,"7km SSW of Big Lake, Alaska"
2018-12-06T11:20:54.629Z,"61.4548,-149.9964",61.4548,-149.9964,20.5,2.7,ak20450366,"7km SSW of Big Lake, Alaska"
2018-12-06T11:26:46.738Z,"61.3715,-150.0841",61.3715,-150.0841,20,2.5,ak20450379,"18km SSW of Big Lake, Alaska"
2018-12-06T13:49:21.914Z,"61.4588,-149.9562",61.4588,-149.9562,25.6,2.5,ak20450797,"6km S of Big Lake, Alaska"
2018-12-06T14:28:07.662Z,"61.4015,-150.0269",61.4015,-150.0269,32.7,3.5,ak20451129,"13km SSW of Big Lake, Alaska"
2018-12-06T16:28:21.258Z,"61.4665,-150.0078",61.4665,-150.0078,31.9,2.5,ak20451846,"6km SSW of Big Lake, Alaska"
2018-12-06T16:53:09.585Z,"61.4969,-149.9086",61.4969,-149.9086,39.3,3.2,ak20451883,"3km SE of Big Lake, Alaska"
2018-12-06T16:53:20.361Z,"61.4715,-150.0921",61.4715,-150.0921,18.1,3.3,ak20451886,"3km SSW of Big Lake, Alaska"
2018-12-06T17:52:18.934Z,"61.3465,-150.0797",61.3465,-150.0797,20,2.6,ak20452273,"17km NW of Anchorage, Alaska"
2018-12-06T18:08:06.819Z,"61.338,-150.0306",61.338,-150.0306,20.2,2.9,ak20452291,"15km N of Anchorage, Alaska"
2018-12-06T19:40:44.117Z,"61.4958,-149.9447",61.4958,-149.9447,32.3,2.5,ak20452687,"2km S of Big Lake, Alaska"
2018-12-06T21:45:11.252Z,"61.3458,-149.9987",61.3458,-149.9987,40.3,4.8,ak20453123,"15km NNW of Anchorage, Alaska"
2018-12-06T21:46:21.478Z,"61.5052,-149.9646",61.5052,-149.9646,52,4.1,ak20453480,"1km SSW of Big Lake, Alaska"
2018-12-06T22:26:14.093Z,"61.3682,-150.0855",61.3682,-150.0855,39.5,2.5,ak20453512,"18km SSW of Big Lake, Alaska"
2018-12-06T23:03:40.859Z,"61.4338,-150.0088",61.4338,-150.0088,18.9,2.7,ak20453880,"10km SSW of Big Lake, Alaska"
2018-12-06T23:41:05.053Z,"61.4504,-150.0772",61.4504,-150.0772,19.6,3.2,ak20453967,"10km SW of Big Lake, Alaska"
2018-12-07T00:36:18.667Z,"61.4499,-149.9848",61.4499,-149.9848,20,2.5,ak20454410,"8km SSW of Big Lake, Alaska"
2018-12-07T03:37:00.354Z,"61.3979,-150.0898",61.3979,-150.0898,20,2.6,ak20455547,"15km SSW of Big Lake, Alaska"
2018-12-07T03:44:41.005Z,"61.4521,-149.9713",61.4521,-149.9713,20.8,2.7,ak20455947,"7km S of Big Lake, Alaska"
2018-12-07T05:42:19.652Z,"61.2269,-149.9446",61.2269,-149.9446,39,2.5,ak20456442,"2km WNW of Anchorage, Alaska"
2018-12-07T05:58:14.965Z,"61.3532,-150.1126",61.3532,-150.1126,20,3,ak20456855,"18km NW of Anchorage, Alaska"
2018-12-07T07:19:01.401Z,"61.3515,-150.0724",61.3515,-150.0724,19.9,2.9,ak20457342,"17km NNW of Anchorage, Alaska"
2018-12-07T07:24:07.649Z,"61.4252,-149.9587",61.4252,-149.9587,19.2,2.6,ak20457352,"10km S of Big Lake, Alaska"
2018-12-07T07:49:49.031Z,"61.4476,-149.9527",61.4476,-149.9527,17.9,2.7,ak20457388,"8km S of Big Lake, Alaska"
2018-12-07T07:56:52.946Z,"61.3458,-150.0804",61.3458,-150.0804,29.9,2.7,ak20457395,"17km NW of Anchorage, Alaska"
2018-12-07T07:59:10.913Z,"61.4115,-150.01",61.4115,-150.01,31.8,2.6,ak20457821,"12km SSW of Big Lake, Alaska"
2018-12-07T10:27:09.561Z,"61.4837,-149.945",61.4837,-149.945,36.2,2.6,ak20458391,"4km S of Big Lake, Alaska"
2018-12-07T12:53:16.808Z,"61.4016,-150.0875",61.4016,-150.0875,19.6,3.4,ak20458908,"15km SSW of Big Lake, Alaska"
2018-12-07T13:15:11.986Z,"61.4788,-149.9866",61.4788,-149.9866,34.8,2.9,ak20458923,"2km SSE of Big Lake, Alaska"
2018-12-07T14:01:31.564Z,"61.45,-149.9897",61.45,-149.9897,20.3,2.9,ak20459394,"5km SE of Big Lake, Alaska"
2018-12-07T15:19:42.984Z,"61.4085,-149.9755",61.4085,-149.9755,17.9,2.5,ak20459895,"12km S of Big Lake, Alaska"
2018-12-07T17:56:15.884Z,"61.4531,-149.8885",61.4531,-149.8885,30.2,2.5,ak20460931,"8km SSE of Big Lake, Alaska"
2018-12-07T18:42:16.576Z,"61.4567,-149.9763",61.4567,-149.9763,20,2.5,ak20461457,"2km SE of Big Lake, Alaska"
2018-12-07T19:54:54.331Z,"61.3223,-150.0098",61.3223,-150.0098,29.3,3.5,ak20461522,"13km NNW of Anchorage, Alaska"
2018-12-07T20:33:32.968Z,"61.2263,-150.5238",61.2263,-150.5238,0,2.7,ak20462049,"33km W of Anchorage, Alaska"
2018-12-07T20:34:02.479Z,"61.3987,-149.9785",61.3987,-149.9785,20,2.6,ak20462047,"13km S of Big Lake, Alaska"
2018-12-07T21:10:53.136Z,"61.3901,-150.1129",61.3901,-150.1129,33.4,2.5,ak20462084,"16km SSW of Big Lake, Alaska"
2018-12-07T21:35:11.096Z,"61.4529,-149.9711",61.4529,-149.9711,39.5,3.4,ak20462583,"7km S of Big Lake, Alaska"
2018-12-07T22:24:55.805Z,"61.4451,-149.9776",61.4451,-149.9776,19.9,2.5,ak20462610,"8km S of Big Lake, Alaska"
2018-12-07T22:45:07.563Z,"61.447,-150.0094",61.447,-150.0094,20.1,3,ak20462627,"8km SSW of Big Lake, Alaska"
2018-12-07T23:08:04.999Z,"61.3608,-150.0833",61.3608,-150.0833,36.1,2.9,ak20463118,"18km NNW of Anchorage, Alaska"
2018-12-07T23:38:50.626Z,"61.3997,-150.0467",61.3997,-150.0467,19.9,2.7,ak20463149,"14km SSW of Big Lake, Alaska"
2018-12-08T01:32:44.668Z,"61.3781,-150.0745",61.3781,-150.0745,19.5,2.8,ak20464153,"17km SSW of Big Lake, Alaska"
2018-12-08T03:28:06.334Z,"61.4598,-149.9662",61.4598,-149.9662,25.6,2.5,ak20465195,"6km S of Big Lake, Alaska"
2018-12-08T05:14:53.526Z,"61.3738,-150.0973",61.3738,-150.0973,20.1,2.6,ak20465745,"18km SSW of Big Lake, Alaska"
2018-12-08T06:11:50.774Z,"61.4721,-149.9691",61.4721,-149.9691,20.1,3.3,ak20466252,"5km S of Big Lake, Alaska"
2018-12-08T08:13:36.861Z,"61.3211,-150.0154",61.3211,-150.0154,36.3,2.7,ak20466813,"13km NNW of Anchorage, Alaska"
2018-12-08T08:25:38.587Z,"61.4056,-150.0904",61.4056,-150.0904,20.1,3.3,ak20466829,"14km SSW of Big Lake, Alaska"
2018-12-08T10:30:45.664Z,"61.4732,-149.9653",61.4732,-149.9653,25.8,2.6,ak20467892,"5km S of Big Lake, Alaska"
2018-12-08T10:53:16.076Z,"61.4879,-149.93",61.4879,-149.93,34.3,3.4,ak20468415,"3km SE of Big Lake, Alaska"
2018-12-08T11:11:22.162Z,"61.3421,-150.1125",61.3421,-150.1125,20.1,2.9,ak20468433,"16km SSW of Big Lake, Alaska"
2018-12-08T11:18:30.447Z,"61.4498,-149.9662",61.4498,-149.9662,21.2,2.6,ak20468443,"4km SE of Big Lake, Alaska"
2018-12-08T11:55:00.523Z,"61.4362,-149.9924",61.4362,-149.9924,34.2,2.5,ak20468463,"8km SSW of Big Lake, Alaska"
2018-12-08T12:17:53.911Z,"61.4311,-150.062",61.4311,-150.062,31.4,2.5,ak20468476,"7km SW of Big Lake, Alaska"
2018-12-08T12:31:01.644Z,"61.4547,-150.043",61.4547,-150.043,32.9,2.5,ak20468487,"5km SSW of Big Lake, Alaska"
2018-12-08T14:28:43.354Z,"61.3804,-150.1561",61.3804,-150.1561,20.2,3.4,ak20468568,"19km SW of Big Lake, Alaska"
2018-12-08T14:42:48.389Z,"61.3371,-150.0869",61.3371,-150.0869,19.9,2.9,ak20469086,"16km NW of Anchorage, Alaska"
2018-12-08T16:04:11.228Z,"61.4689,-149.932",61.4689,-149.932,29.8,2.6,ak20469142,"5km SSE of Big Lake, Alaska"
2018-12-08T16:36:15.576Z,"61.4704,-149.9191",61.4704,-149.9191,29.5,3.9,ak20469171,"5km SE of Big Lake, Alaska"
2018-12-08T18:20:48.273Z,"61.3892,-150.1285",61.3892,-150.1285,20.9,2.5,ak20470267,"17km SSW of Big Lake, Alaska"
2018-12-08T18:23:22.765Z,"61.4687,-149.9123",61.4687,-149.9123,35.8,3.7,ak20470271,"5km SSE of Big Lake, Alaska"
2018-12-08T19:55:30.788Z,"61.3508,-150.105",61.3508,-150.105,39.3,3.5,ak20470337,"18km NW of Anchorage, Alaska"
2018-12-08T20:15:17.615Z,"61.4752,-149.9756",61.4752,-149.9756,23.4,2.9,ak20470875,"5km SSW of Big Lake, Alaska"
2018-12-08T22:40:47.208Z,"61.4608,-149.9763",61.4608,-149.9763,33.6,3,ak20470968,"6km S of Big Lake, Alaska"
2018-12-08T23:12:28.252Z,"61.4521,-150.0649",61.4521,-150.0649,23.1,3.4,ak20471007,"12km SW of Big Lake, Alaska"
2018-12-08T23:41:27.674Z,"61.3176,-150.0577",61.3176,-150.0577,41.2,2.9,ak20471033,"13km NW of Anchorage, Alaska"
2018-12-08T23:41:45.342Z,"61.39,-150.0614",61.39,-150.0614,20,3.1,ak20471031,"15km SSW of Big Lake, Alaska"
2018-12-09T02:35:53.493Z,"61.3636,-150.0813",61.3636,-150.0813,26.8,3.6,ak20471692,"19km NNW of Anchorage, Alaska"
2018-12-09T03:57:52.461Z,"61.3869,-150.056",61.3869,-150.056,24,2.5,ak20472279,"15km SSW of Big Lake, Alaska"
2018-12-09T04:39:29.405Z,"61.4588,-149.9228",61.4588,-149.9228,34.6,2.5,ak20472300,"7km SSE of Big Lake, Alaska"
2018-12-09T04:47:55.824Z,"61.3623,-150.0766",61.3623,-150.0766,22.4,2.5,ak20472309,"18km NNW of Anchorage, Alaska"
2018-12-09T05:14:04.639Z,"61.351,-150.0925",61.351,-150.0925,37.1,2.8,ak20472331,"18km NW of Anchorage, Alaska"
2018-12-09T07:03:35.560Z,"61.4091,-150.034",61.4091,-150.034,21.3,3.9,ak20472905,"5km SSW of Big Lake, Alaska"
2018-12-09T07:38:32.631Z,"61.3188,-150.027",61.3188,-150.027,22.1,2.6,ak20473453,"13km NNW of Anchorage, Alaska"
2018-12-09T12:20:52.763Z,"61.3206,-150.058",61.3206,-150.058,20,2.7,ak20474100,"12km N of Anchorage, Alaska"
2018-12-09T12:43:53.456Z,"61.4038,-149.8884",61.4038,-149.8884,30.3,2.5,ak20474657,"9km SSE of Big Lake, Alaska"
2018-12-09T12:49:08.741Z,"61.5519,-149.7714",61.5519,-149.7714,34.2,2.5,ak20474667,"8km E of Big Lake, Alaska"
2018-12-09T14:50:01.161Z,"61.3967,-150.0467",61.3967,-150.0467,31.2,2.6,ak20475275,"14km SSW of Big Lake, Alaska"
2018-12-09T15:40:00.720Z,"61.3921,-150.0779",61.3921,-150.0779,19.8,3.4,ak20475854,"14km SSW of Big Lake, Alaska"
2018-12-09T16:32:37.330Z,"61.3949,-148.9386",61.3949,-148.9386,35.5,2.5,ak20475935,"17km SSE of Butte, Alaska"
2018-12-09T18:45:52.169Z,"61.4494,-149.9901",61.4494,-149.9901,19.3,2.6,ak20477148,"8km SSW of Big Lake, Alaska"
2018-12-09T18:55:44.782Z,"61.3837,-149.9686",61.3837,-149.9686,34.8,2.7,ak20477162,"15km S of Big Lake, Alaska"
2018-12-09T19:00:32.359Z,"61.4406,-149.8866",61.4406,-149.8866,28,4.8,ak20477170,"9km SSE of Big Lake, Alaska"
2018-12-09T19:10:48.760Z,"61.3269,-150.0279",61.3269,-150.0279,36.6,2.5,ak20477748,"13km NNW of Anchorage, Alaska"
2018-12-09T19:11:56.533Z,"61.428,-149.9077",61.428,-149.9077,20.9,2.6,ak20477755,"10km SSE of Big Lake, Alaska"
2018-12-09T19:26:16.917Z,"61.4461,-150.084",61.4461,-150.084,26.5,3.7,ak20477785,"12km SW of Big Lake, Alaska"
2018-12-09T20:17:38.937Z,"61.4694,-150.0396",61.4694,-150.0396,20,2.6,ak20478416,"7km SW of Big Lake, Alaska"
2018-12-09T22:33:38.994Z,"61.3307,-149.9882",61.3307,-149.9882,20.2,2.9,ak20479712,"13km NNW of Anchorage, Alaska"
2018-12-10T00:19:36.054Z,"61.4139,-149.9465",61.4139,-149.9465,19.8,2.8,ak20480990,"11km S of Big Lake, Alaska"
2018-12-10T00:44:37.753Z,"61.3923,-150.084",61.3923,-150.084,24.1,2.5,ak20481031,"15km SSW of Big Lake, Alaska"
2018-12-10T01:58:38.857Z,"61.3683,-150.0882",61.3683,-150.0882,19.7,2.5,ak20481721,"14km SSW of Big Lake, Alaska"
2018-12-10T06:00:14.428Z,"61.3446,-150.1495",61.3446,-150.1495,19,2.8,ak20484384,"19km NW of Anchorage, Alaska"
2018-12-10T06:41:28.669Z,"61.4269,-149.8587",61.4269,-149.8587,36.2,3,ak20484413,"11km SSE of Big Lake, Alaska"
2018-12-10T07:34:10.120Z,"61.4346,-150.1244",61.4346,-150.1244,19.4,2.5,ak20485105,"13km SW of Big Lake, Alaska"
2018-12-10T10:30:04.960Z,"61.1978,-149.9643",61.1978,-149.9643,41.6,2.6,ak20486500,"4km WSW of Anchorage, Alaska"
2018-12-10T11:31:08.928Z,"61.467,-149.976",61.467,-149.976,20.7,2.6,ak20487196,"4km S of Big Lake, Alaska"
2018-12-10T13:47:22.131Z,"61.4383,-149.9978",61.4383,-149.9978,19.7,2.5,ak20487911,"9km SSW of Big Lake, Alaska"
2018-12-10T16:20:52.767Z,"61.4617,-149.9849",61.4617,-149.9849,25.1,2.5,ak20488625,"6km SSW of Big Lake, Alaska"
2018-12-10T17:20:05.228Z,"61.4202,-150.0778",61.4202,-150.0778,20,3.1,ak20489334,"13km SSW of Big Lake, Alaska"
2018-12-10T17:44:41.974Z,"61.4691,-149.9625",61.4691,-149.9625,23.4,2.6,ak20489357,"5km S of Big Lake, Alaska"
2018-12-10T17:54:45.604Z,"61.3861,-149.9519",61.3861,-149.9519,19.4,2.5,ak20489372,"15km S of Big Lake, Alaska"
2018-12-10T19:09:52.958Z,"61.3363,-150.099",61.3363,-150.099,20,2.5,ak20489411,"16km NW of Anchorage, Alaska"
